temperature C 	 humidity % 	 gyroX 	 gyroY 	 gyroZ 	 accelX 	 accelY 	 accelZ 	 accelTotal 	 pressureIMU 	 temperatureIMU 	 altitude 	
14	34	-0.18	-0.38	0.51	-0.25	-0.06	-9.56	253.04	263.10	16.19	10031.17	
14	34	0.00	-0.18	0.51	-0.22	-0.11	-9.61	253.09	263.10	16.21	10031.18	
14	34	-0.11	-0.34	0.36	-0.23	-0.11	-9.61	253.19	263.13	16.22	10030.44	
14	34	-0.35	-0.32	0.76	-0.24	-0.07	-9.60	252.77	263.06	16.17	10032.17	
14	34	-0.20	-0.38	0.12	-0.24	-0.13	-9.60	252.65	263.07	16.20	10032.11	
14	34	-0.17	-0.46	0.28	-0.24	-0.11	-9.58	253.00	263.13	16.22	10030.39	
14	34	0.06	-0.36	0.50	-0.23	-0.11	-9.62	252.50	263.12	16.21	10030.79	
14	34	-0.14	-0.59	0.47	-0.20	-0.09	-9.62	252.45	263.10	16.22	10031.17	
14	34	-0.36	-0.44	0.51	-0.24	-0.06	-9.63	253.06	263.10	16.21	10031.14	
14	34	-0.14	-0.40	0.63	-0.23	-0.11	-9.62	253.38	263.02	16.18	10033.15	
14	34	-0.17	-0.36	0.42	-0.23	-0.07	-9.62	253.09	263.11	16.21	10031.09	
14	34	-0.01	-0.58	0.59	-0.23	-0.11	-9.60	252.47	263.02	16.19	10033.18	
14	35	0.01	-0.32	0.44	-0.22	-0.11	-9.58	253.41	263.10	16.24	10031.14	
14	34	0.02	-0.27	0.55	-0.24	-0.07	-9.59	253.07	263.10	16.22	10031.34	
14	34	-0.11	-0.05	0.43	-0.24	-0.09	-9.58	252.49	263.14	16.22	10030.36	
14	34	-0.25	-0.46	0.60	-0.24	-0.11	-9.60	252.73	263.07	16.28	10031.92	
14	35	-0.33	-0.38	0.25	-0.23	-0.12	-9.58	252.79	263.12	16.24	10030.79	
14	34	-0.01	-0.25	0.48	-0.24	-0.11	-9.53	253.05	263.03	16.23	10033.06	
14	34	-0.19	-0.28	0.85	-0.22	-0.09	-9.59	252.95	263.07	16.23	10031.89	
14	34	-0.08	-0.23	0.52	-0.06	-0.01	-9.47	252.96	257.97	16.23	10159.49	
14	35	-0.04	-0.38	0.63	-0.23	-0.07	-9.81	253.35	239.88	16.23	10628.92	
14	34	-0.02	-0.45	0.60	-0.43	-0.14	-9.67	252.91	224.04	16.21	11064.26	
14	34	0.02	-0.56	0.41	-0.15	-0.07	-9.46	252.97	209.99	16.21	11471.58	
14	34	-0.15	-0.39	0.65	-0.12	-0.01	-9.56	252.43	197.26	16.27	11860.08	
14	34	-0.12	-0.25	0.41	-0.12	-0.09	-9.58	252.92	185.89	16.19	12224.87	
14	34	-0.10	-0.42	0.33	-0.17	-0.07	-9.59	253.42	175.40	16.23	12577.88	
14	34	-0.09	-0.43	0.27	-0.07	-0.08	-9.60	253.21	165.90	16.22	12912.57	
14	34	-0.23	-0.57	0.26	-0.20	-0.09	-9.70	253.32	157.00	16.17	13240.19	
14	34	-0.07	-0.27	0.48	-0.26	-0.04	-9.64	252.81	148.51	16.19	13567.42	
14	34	0.14	-0.37	0.54	-0.11	-0.06	-9.64	252.72	141.03	16.21	13868.26	
14	34	-0.30	-0.28	0.45	-0.20	-0.06	-9.56	253.44	133.49	16.21	14185.19	
14	33	-0.06	-0.38	0.30	-0.21	-0.06	-9.46	252.47	126.55	16.18	14489.84	
14	33	-0.18	-0.45	0.48	-0.23	-0.09	-9.55	253.14	119.89	16.21	14795.48	
14	33	-0.13	-0.68	0.73	-0.30	-0.12	-9.59	252.58	113.61	16.21	15095.92	
14	33	-0.36	-0.25	0.68	-0.28	-0.11	-9.61	252.88	107.45	16.20	15404.76	
14	32	-0.06	-0.56	0.46	-0.28	-0.11	-9.81	252.73	101.82	16.19	15699.26	
14	32	-0.39	-0.31	0.54	-0.12	-0.03	-9.50	252.77	96.34	16.20	15999.15	
14	32	-0.26	-0.38	0.48	-0.30	-0.08	-9.58	253.61	91.29	16.15	16287.93	
14	31	-0.23	-0.48	0.67	-0.23	-0.11	-9.81	252.76	86.46	16.18	16576.05	
14	31	-0.04	-0.29	0.68	-0.23	-0.11	-9.63	252.75	81.88	16.18	16862.06	
14	31	-0.09	-0.52	0.38	-0.12	-0.05	-9.54	253.14	77.53	16.17	17146.37	
14	30	0.15	-0.36	0.59	-0.29	-0.12	-9.71	253.27	73.38	16.19	17429.27	
14	30	-0.16	-0.16	0.54	-0.15	-0.07	-9.51	252.52	69.61	16.17	17697.68	
14	30	0.18	-0.23	0.56	-0.40	-0.10	-9.61	252.99	65.69	16.15	17989.56	
14	30	-0.27	-0.52	0.47	-0.07	-0.17	-9.37	252.55	62.21	16.15	18261.04	
14	29	0.05	-0.39	0.48	-0.20	-0.09	-9.61	252.80	58.83	16.15	18537.24	
14	29	-0.35	-0.58	0.88	-0.20	-0.16	-9.66	252.85	55.70	16.14	18803.50	
14	29	-0.14	-0.39	0.44	-0.36	-0.13	-9.48	252.81	52.64	16.11	19076.71	
14	28	0.01	-0.56	0.58	-0.16	-0.09	-9.48	252.86	49.88	16.14	19333.76	
14	28	-0.03	-0.31	0.52	-0.20	-0.01	-9.49	252.90	47.13	16.11	19602.49	
14	28	-0.21	-0.27	0.89	-0.11	-0.12	-9.61	252.92	44.54	16.12	19866.42	
14	27	-0.04	-0.30	0.30	-0.17	-0.01	-9.62	253.07	42.15	16.10	20122.53	
14	27	-0.17	-0.49	0.38	-0.20	-0.07	-9.61	252.81	39.86	16.13	20378.59	
14	27	-0.13	-0.49	0.37	-0.17	-0.11	-9.67	253.42	37.69	16.10	20631.71	
14	27	-0.04	-0.17	0.42	-0.15	-0.11	-9.74	253.16	35.55	16.11	20894.25	
14	26	-0.24	-0.51	0.46	-0.13	-0.10	-9.69	253.05	33.74	16.05	21126.01	
14	26	-0.31	-0.40	0.45	-0.29	-0.15	-9.56	252.90	31.94	16.09	21366.74	
14	26	-0.04	-0.29	0.49	-0.17	-0.09	-9.64	252.95	29.95	16.07	21646.31	
14	26	-0.05	-0.17	0.60	-0.21	-0.09	-9.50	252.66	28.43	16.06	21869.53	
14	25	-0.05	-0.67	0.42	-0.33	-0.14	-9.55	253.05	26.91	16.08	22102.92	
14	25	-0.07	-0.48	0.10	-0.33	-0.11	-9.63	253.02	25.48	16.07	22333.86	
14	25	-0.12	-0.19	0.50	-0.14	-0.11	-9.55	253.40	23.83	16.03	22612.01	
14	25	0.03	-0.38	0.32	-0.21	-0.10	-9.63	253.33	22.47	16.04	22852.25	
14	25	-0.15	-0.62	0.54	-0.20	-0.02	-9.52	253.18	21.22	16.06	23086.42	
14	24	-0.02	-0.55	0.53	-0.24	-0.12	-9.51	253.11	20.02	16.03	23320.40	
14	24	0.19	-0.48	0.56	-0.23	-0.12	-9.73	253.13	18.79	16.04	23570.75	
14	24	-0.08	-0.31	0.38	-0.22	-0.20	-9.47	252.79	17.78	16.04	23789.08	
14	24	-0.13	-0.31	0.71	-0.28	-0.02	-9.73	252.70	16.84	16.00	24000.05	
14	24	-0.19	-0.21	0.57	-0.23	-0.11	-9.55	252.56	15.93	16.08	24214.79	
14	23	-0.17	-0.53	0.37	-0.28	-0.16	-9.79	252.93	14.91	15.99	24464.76	
14	23	-0.27	-0.45	0.46	-0.27	-0.11	-9.59	252.27	14.09	16.00	24677.28	
14	25	-0.01	-0.51	0.46	-0.20	-0.11	-9.59	252.78	13.24	16.00	24910.12	
14	25	0.03	-0.51	0.67	-0.32	-0.08	-9.53	253.25	12.54	16.01	25110.26	
14	25	-0.16	-0.39	0.61	-0.18	-0.13	-9.58	253.04	11.88	16.00	25305.23	
14	25	-0.04	-0.33	0.41	-0.29	-0.05	-9.56	253.16	11.18	15.97	25524.45	
14	25	-0.02	-0.31	0.58	-0.18	-0.08	-9.58	253.08	10.47	15.99	25758.34	
14	25	-0.07	-0.25	0.46	-0.33	-0.06	-9.60	253.60	9.85	15.96	25973.75	
14	24	-0.14	-0.36	0.58	-0.10	-0.05	-9.43	253.30	9.30	15.99	26173.18	
14	24	-0.23	-0.20	0.33	-0.18	-0.12	-9.45	253.03	8.71	15.99	26397.86	
14	24	-0.42	-0.52	0.55	-0.21	-0.03	-9.71	251.35	8.13	16.00	26629.44	
14	24	-0.17	-0.46	0.44	-0.25	-0.12	-9.62	252.59	7.77	16.02	26783.01	
14	24	-0.11	-0.38	0.30	-0.27	-0.01	-9.58	253.16	7.33	15.97	26976.36	
14	24	-0.05	-0.46	0.32	-0.26	-0.10	-9.48	252.45	6.90	15.97	27176.00	
14	24	0.24	-0.45	0.49	-0.25	-0.08	-9.55	252.31	6.53	16.00	27351.72	
14	24	1.80	-0.60	0.60	-0.26	-0.01	-9.63	252.91	6.09	15.95	27575.58	
14	24	-0.17	-0.56	0.54	-0.14	-0.14	-9.48	253.08	5.76	15.99	27755.54	
14	24	-0.11	-0.27	0.40	-0.19	-0.17	-9.64	252.98	5.44	15.99	27934.41	
14	24	0.03	-0.62	0.24	-0.28	-0.16	-9.42	252.54	5.10	15.95	28134.52	
14	24	-0.04	-0.49	0.52	-0.25	-0.08	-9.82	253.40	4.85	15.97	28289.50	
14	24	-0.04	-0.38	0.41	-0.18	-0.11	-9.51	253.40	4.51	15.95	28509.38	
14	24	-0.16	-0.26	0.47	-0.13	-0.13	-9.58	252.26	4.27	15.95	28668.46	
14	24	0.07	-0.40	0.36	-0.31	-0.07	-9.58	252.59	3.97	15.97	28888.93	
14	23	-0.14	-0.32	0.49	-0.28	-0.09	-9.68	252.72	3.81	15.96	29006.90	
14	24	0.05	-0.54	0.34	-0.28	-0.13	-9.62	253.40	3.54	15.98	29217.12	
14	24	-0.06	-0.46	0.38	-0.09	-0.12	-9.60	252.61	3.32	15.97	29401.53	
14	24	0.00	-0.56	0.33	-0.44	-0.12	-9.71	252.25	3.13	16.00	29566.07	
14	24	-0.37	-0.33	0.25	-0.23	-0.02	-9.64	252.88	2.94	15.97	29742.03	
14	24	-0.02	-0.52	0.58	-0.28	-0.12	-9.81	252.35	2.78	15.98	29897.01	
14	24	-0.02	-0.37	0.37	-0.08	-0.11	-9.57	252.63	2.72	15.96	29963.20	
14	24	-0.25	-0.53	0.33	-0.34	-0.08	-9.61	252.65	2.63	15.95	30052.09	
14	24	0.04	-0.17	0.31	-0.28	-0.01	-9.43	252.78	2.58	15.98	30101.91	
14	24	-0.09	-0.52	0.67	-0.24	-0.17	-9.63	252.75	2.55	16.01	30138.48	
14	24	-0.10	-0.37	0.94	-0.22	-0.02	-9.60	252.62	2.53	15.99	30160.82	
14	24	-0.28	-0.30	0.60	-0.12	-0.07	-9.50	252.57	2.51	15.99	30174.14	
14	24	0.08	-0.31	0.52	-0.39	-0.04	-9.74	253.08	2.52	16.00	30170.74	
14	24	0.01	-0.33	0.43	-0.14	-0.11	-9.59	252.94	2.54	16.04	30150.15	
14	24	-0.18	-0.41	0.41	-0.32	-0.08	-9.65	252.44	2.53	16.03	30151.45	
14	25	-0.26	-0.32	0.41	-0.06	-0.02	-9.53	253.03	2.53	16.02	30157.96	
14	25	0.08	-0.27	0.09	-0.44	-0.20	-9.73	253.05	2.54	16.05	30141.85	
14	25	-0.05	-0.38	0.26	-0.14	-0.05	-9.47	252.77	2.53	16.05	30151.97	
14	25	-0.21	-0.52	0.60	-0.28	-0.14	-9.63	252.99	2.53	16.03	30150.94	
14	25	-0.02	-0.35	0.52	-0.15	-0.04	-9.42	252.52	2.53	16.04	30155.61	
14	25	-0.17	-0.24	0.45	-0.27	-0.20	-9.70	252.84	2.54	16.02	30139.78	
14	25	-0.12	-0.34	0.57	-0.26	-0.06	-9.54	252.95	2.54	16.06	30149.37	
14	25	-0.31	-0.38	0.39	-0.13	-0.05	-9.74	252.84	2.52	16.09	30161.86	
14	23	0.13	-0.31	0.63	-0.12	-0.01	-9.39	252.92	2.53	16.04	30150.94	
14	23	-0.11	-0.52	0.53	-0.29	-0.17	-9.63	252.87	2.53	16.03	30153.01	
14	24	-0.26	-0.44	0.52	-0.24	-0.03	-9.63	252.93	2.54	16.06	30139.78	
14	24	-0.04	-0.38	0.48	-0.28	-0.10	-9.73	252.28	2.54	16.05	30144.44	
14	24	-0.25	-0.39	0.39	-0.29	-0.08	-9.58	252.79	2.56	16.08	30124.79	
14	24	-0.20	-0.43	0.52	-0.24	-0.01	-9.52	253.08	2.55	16.06	30135.89	
14	24	-0.21	-0.35	0.21	-0.18	-0.13	-9.69	252.77	2.56	16.09	30120.15	
14	24	-0.21	-0.56	0.32	-0.18	-0.10	-9.38	253.25	2.55	16.06	30138.48	
14	24	-0.17	-0.41	0.31	-0.31	-0.24	-9.63	252.42	2.57	16.10	30110.38	
14	25	-0.31	-0.25	0.54	-0.21	-0.06	-9.66	252.86	2.58	16.14	30107.81	
14	25	0.04	-0.42	0.25	-0.20	-0.05	-9.39	253.05	2.58	16.12	30103.20	
14	25	-0.13	-0.46	0.41	-0.25	-0.07	-9.60	252.88	2.57	16.10	30111.66	
14	25	0.03	-0.36	0.42	-0.25	-0.10	-9.38	253.10	2.61	16.12	30072.85	
14	25	-0.02	-0.58	0.65	-0.28	-0.21	-9.71	252.25	2.58	16.13	30103.20	
14	25	-0.17	-0.25	0.74	-0.13	-0.04	-9.70	252.83	2.60	16.15	30083.78	
14	25	-0.09	-0.52	0.49	-0.44	-0.15	-9.58	252.50	2.60	16.15	30083.78	
14	25	-0.11	-0.16	0.50	-0.33	-0.10	-9.64	252.32	2.59	16.13	30094.49	
14	26	0.03	-0.41	0.81	-0.18	-0.05	-9.55	252.90	2.61	16.17	30075.13	
14	26	-0.26	-0.40	0.65	-0.33	-0.16	-9.76	252.49	2.61	16.16	30076.40	
14	26	-0.05	-0.17	0.43	-0.14	-0.05	-9.54	252.65	2.60	16.17	30083.78	
14	26	-0.05	-0.35	0.26	-0.33	-0.16	-9.59	252.86	2.63	16.19	30053.61	
14	26	-0.17	-0.59	0.47	-0.22	-0.04	-9.61	252.81	2.63	16.19	30052.34	
14	26	0.18	-0.22	0.60	-0.35	-0.11	-9.67	253.00	2.63	16.21	30055.88	
14	26	-0.16	-0.22	0.56	-0.09	-0.05	-9.57	253.21	2.63	16.17	30049.82	
14	26	-0.10	-0.33	0.61	-0.24	-0.12	-9.62	253.19	2.62	16.15	30058.15	
14	26	-0.04	-0.30	0.52	-0.25	-0.04	-9.51	252.91	2.64	16.23	30039.25	
14	26	-0.12	-0.21	0.39	-0.33	-0.13	-9.74	252.65	2.62	16.20	30057.14	
14	26	-0.09	-0.46	0.54	-0.32	-0.09	-9.40	253.30	2.64	16.22	30045.29	
14	26	-0.25	-0.50	0.62	-0.22	-0.16	-9.55	252.49	2.63	16.20	30054.87	
14	26	-0.05	-0.47	0.51	-0.33	-0.13	-9.51	252.66	2.62	16.18	30065.49	
14	26	-0.08	-0.51	0.25	-0.20	-0.05	-9.37	252.56	2.63	16.20	30055.88	
14	26	-0.31	-0.49	0.68	-0.13	-0.08	-9.74	253.44	2.66	16.26	30020.20	
14	26	-0.13	-0.34	0.47	-0.22	-0.06	-9.46	253.09	2.65	16.25	30027.21	
14	26	0.15	-0.45	0.45	0.02	-0.08	-9.49	253.03	2.66	16.24	30024.96	
14	26	-0.22	-0.38	0.52	-0.25	-0.15	-9.84	252.48	2.65	16.24	30032.22	
14	26	-0.05	-0.46	0.20	-0.22	-0.09	-9.49	252.73	2.64	16.25	30041.51	
14	26	0.05	-0.22	0.46	-0.17	-0.08	-9.66	252.34	2.65	16.28	30026.20	
14	26	-0.25	-0.25	0.45	-0.33	-0.12	-9.81	253.09	2.64	16.26	30036.74	
14	26	-0.36	-0.51	0.12	-0.20	-0.10	-9.39	252.47	2.66	16.25	30017.70	
14	26	-0.07	-0.45	0.35	-0.32	-0.11	-9.59	252.47	2.68	16.30	30001.26	
14	26	-0.11	-0.33	0.38	-0.30	-0.08	-9.45	252.55	2.66	16.26	30023.95	
14	26	-0.06	-0.48	0.46	-0.14	-0.10	-9.49	253.13	2.66	16.26	30018.95	
14	26	-0.21	-0.47	0.70	-0.40	-0.07	-9.71	252.10	2.66	16.26	30021.45	
14	26	0.15	-0.64	0.60	-0.16	-0.03	-9.41	252.52	2.66	16.27	30016.70	
14	25	-0.39	-0.44	0.52	-0.35	-0.10	-9.56	252.87	2.68	16.30	30000.02	
14	25	-0.27	-0.46	0.31	-0.06	-0.05	-9.53	252.87	2.67	16.29	30004.99	
14	25	0.09	-0.52	0.67	-0.27	-0.20	-9.69	252.72	2.67	16.28	30009.47	
14	25	0.08	-0.49	0.58	-0.22	-0.08	-9.49	252.63	2.67	16.30	30010.72	
14	25	-0.11	-0.52	0.23	-0.24	-0.11	-9.52	252.39	2.67	16.27	30008.47	
14	24	-0.02	-0.37	0.42	-0.13	-0.06	-9.49	252.53	2.69	16.31	29993.07	
14	24	0.08	-0.25	0.66	-0.26	-0.15	-9.54	253.23	2.67	16.30	30009.47	
14	24	-0.26	-0.45	0.56	-0.23	-0.05	-9.62	253.28	2.69	16.29	29994.31	
14	24	-0.05	-0.34	0.37	-0.32	-0.12	-9.67	253.09	2.68	16.30	30003.50	
14	24	-0.15	-0.27	0.51	-0.18	-0.05	-9.53	252.65	2.69	16.33	29984.65	
14	24	-0.23	-0.32	0.62	-0.27	-0.09	-9.64	252.77	2.68	16.30	30000.02	
14	24	-0.15	-0.54	0.38	-0.36	-0.08	-9.66	253.19	2.71	16.35	29971.81	
14	23	-0.02	-0.48	0.38	-0.27	-0.05	-9.59	252.82	2.71	16.35	29973.04	
14	23	-0.20	-0.48	0.54	-0.24	-0.26	-9.73	252.83	2.69	16.32	29986.13	
14	25	0.23	-0.32	0.45	-0.11	-0.10	-9.52	252.93	2.70	16.33	29983.66	
14	25	-0.23	-0.52	0.83	-0.34	-0.16	-9.52	252.41	2.71	16.35	29968.37	
14	25	0.18	-0.30	0.57	-0.32	-0.01	-9.46	252.45	2.72	16.37	29960.25	
14	25	-0.25	-0.42	0.67	-0.32	-0.07	-9.61	252.55	2.70	16.36	29976.50	
14	25	0.12	-0.43	0.48	-0.26	-0.05	-9.50	253.04	2.72	16.35	29961.23	
14	25	-0.04	-0.34	0.45	-0.09	-0.06	-9.39	252.69	2.70	16.35	29975.51	
14	24	-0.17	-0.33	0.30	-0.24	-0.12	-9.68	253.26	2.71	16.32	29973.04	
14	24	-0.19	-0.38	0.26	-0.32	-0.08	-9.33	252.48	2.72	16.34	29960.25	
14	24	-0.09	-0.46	0.54	-0.13	-0.16	-9.60	252.54	2.70	16.35	29974.28	
14	24	-0.03	-0.36	0.61	-0.35	-0.06	-9.81	252.41	2.69	16.32	29986.13	
14	24	-0.05	-0.40	0.44	-0.17	-0.16	-9.46	252.95	2.70	16.33	29983.66	
14	24	-0.04	-0.31	0.29	-0.15	-0.11	-9.62	252.68	2.72	16.36	29963.69	
14	24	-0.17	-0.18	0.55	-0.35	-0.05	-9.71	253.08	2.71	16.36	29967.38	
14	23	-0.19	-0.27	0.66	-0.14	-0.11	-9.44	253.00	2.71	16.35	29970.83	
14	23	0.15	-0.21	0.38	-0.26	-0.11	-9.49	252.51	2.70	16.34	29977.98	
14	23	-0.11	-0.56	0.57	-0.10	-0.03	-9.56	252.54	2.71	16.35	29970.83	
14	23	0.04	-0.31	0.54	-0.27	-0.01	-9.52	252.74	2.72	16.38	29956.82	
14	23	0.06	-0.31	0.26	-0.22	-0.18	-9.64	252.85	2.72	16.40	29961.23	
14	23	-0.04	-0.25	0.73	-0.34	-0.01	-9.59	253.00	2.72	16.38	29960.25	
14	23	-0.25	-0.44	0.51	-0.27	-0.13	-9.62	252.61	2.72	16.37	29959.27	
14	23	0.00	-0.31	0.62	-0.08	-0.16	-9.44	252.86	2.71	16.37	29968.37	
14	22	0.01	-0.44	0.41	-0.30	-0.03	-9.49	252.78	2.71	16.38	29964.92	
14	22	-0.06	-0.16	0.46	-0.24	-0.12	-9.56	252.73	2.72	16.38	29962.71	
14	22	-0.23	-0.43	0.53	-0.33	-0.12	-9.52	252.60	2.74	16.41	29935.79	
14	22	0.14	-0.32	0.35	-0.24	-0.13	-9.54	253.46	2.74	16.41	29938.23	
14	22	-0.07	-0.39	0.60	-0.14	-0.05	-9.53	253.79	2.74	16.40	29940.67	
14	22	-0.36	-0.31	0.67	-0.25	-0.11	-9.49	252.68	2.74	16.41	29939.21	
14	22	-0.14	-0.24	0.19	-0.15	-0.04	-9.70	252.82	2.72	16.37	29961.23	
14	22	-0.45	-0.58	0.52	-0.06	-0.14	-9.43	252.78	2.73	16.39	29949.71	
14	21	-0.29	-0.55	0.55	-0.16	-0.07	-9.39	252.80	2.72	16.38	29955.59	
14	21	2.06	-0.31	0.60	-0.08	-0.11	-9.60	253.39	2.73	16.39	29946.29	
14	21	-0.27	-0.46	0.40	-0.11	-0.12	-9.54	252.85	2.73	16.39	29949.71	
14	21	0.04	-0.21	0.36	-0.25	-0.05	-9.57	252.71	2.71	16.38	29965.90	
14	21	-0.01	-0.52	0.63	-0.18	-0.08	-9.58	252.54	2.73	16.42	29946.29	
14	21	-0.23	-0.67	0.34	-0.25	-0.05	-9.61	252.66	2.72	16.42	29955.59	
14	21	-0.16	-0.47	0.48	-0.32	-0.16	-9.51	253.02	2.73	16.41	29946.29	
14	21	-0.04	-0.09	0.40	-0.21	-0.05	-9.71	253.14	2.74	16.40	29940.67	
14	21	-0.01	-0.50	0.46	-0.21	-0.09	-9.84	252.50	2.75	16.42	29930.19	
14	21	-0.11	-0.23	0.88	-0.12	-0.09	-9.51	252.62	2.75	16.42	29931.16	
14	21	-0.11	-0.48	0.71	-0.11	-0.06	-9.56	253.44	2.73	16.39	29947.51	
14	21	-0.45	-0.37	0.49	-0.05	-0.14	-9.58	252.52	2.75	16.43	29926.54	
14	20	-0.13	-0.47	0.25	-0.28	-0.08	-9.70	253.40	2.76	16.44	29918.53	
14	20	-0.32	-0.62	0.38	-0.27	-0.05	-9.69	253.22	2.76	16.44	29919.74	
14	20	-0.10	-0.38	0.41	-0.29	-0.10	-9.63	252.74	2.75	16.43	29925.57	
14	20	-0.08	-0.61	0.71	-0.16	-0.17	-9.66	252.74	2.76	16.45	29917.31	
14	20	0.02	-0.48	0.41	-0.33	-0.11	-9.67	253.06	2.75	16.44	29932.38	
14	20	-0.19	-0.41	0.39	-0.36	-0.12	-9.69	252.93	2.73	16.43	29945.07	
14	20	-0.18	-0.29	0.43	-0.11	-0.17	-9.71	252.94	2.74	16.41	29938.23	
14	20	-0.24	-0.32	0.64	-0.19	-0.17	-9.63	253.16	2.75	16.44	29927.75	
14	20	0.01	-0.54	0.52	-0.26	-0.09	-9.58	252.78	2.74	16.45	29940.67	
14	20	-0.06	-0.29	0.18	-0.32	-0.06	-9.66	252.73	2.76	16.45	29923.13	
14	20	-0.01	-0.41	0.46	-0.27	-0.15	-9.69	252.99	2.75	16.42	29933.60	
14	20	-0.36	-0.46	0.52	-0.27	-0.02	-9.69	252.64	2.73	16.39	29950.94	
14	19	-0.23	-0.35	0.62	-0.27	-0.06	-9.57	252.62	2.73	16.40	29944.09	
14	19	-0.12	-0.37	0.51	-0.41	-0.09	-9.70	253.08	2.76	16.44	29920.71	
14	19	0.23	-0.55	0.59	-0.32	-0.13	-9.81	253.51	2.76	16.44	29919.74	
14	19	-0.50	-0.67	0.19	-0.06	-0.05	-9.69	252.78	2.74	16.41	29937.01	
14	19	-0.31	-0.41	0.43	-0.24	-0.06	-9.63	252.73	2.74	16.40	29941.65	
14	19	0.01	-0.30	0.45	-0.21	-0.11	-9.60	252.73	2.75	16.48	29931.16	
14	19	0.00	-0.38	0.67	-0.07	-0.12	-9.55	252.64	2.74	16.41	29935.79	
14	19	0.01	-0.36	0.11	-0.25	-0.12	-9.69	252.82	2.76	16.41	29922.17	
14	19	0.17	-0.24	0.41	-0.26	-0.08	-9.72	252.75	2.75	16.43	29932.38	
14	19	-0.12	-0.29	0.39	-0.28	-0.07	-9.73	253.11	2.77	16.45	29911.74	
14	19	-0.09	-0.04	0.69	-0.29	-0.18	-9.58	252.80	2.75	16.45	29925.57	
14	19	-0.24	-0.44	0.35	-0.18	-0.09	-9.81	253.14	2.76	16.44	29920.71	
14	19	-0.11	-0.35	0.52	-0.25	-0.16	-9.51	253.33	2.74	16.41	29939.21	
14	19	-0.07	-0.49	0.64	-0.26	-0.07	-9.81	252.53	2.76	16.44	29919.74	
14	19	-0.10	-0.29	0.76	-0.24	-0.11	-9.67	252.63	2.73	16.39	29949.71	
14	19	-0.33	-0.38	0.46	-0.18	-0.06	-9.71	253.51	2.74	16.40	29942.62	
14	18	-0.31	-0.21	0.56	-0.40	-0.04	-9.52	252.78	2.77	16.46	29910.53	
14	18	-0.28	-0.46	0.50	-0.33	-0.10	-9.62	252.46	2.75	16.43	29926.54	
14	18	0.14	-0.38	0.40	-0.25	-0.04	-9.54	253.12	2.75	16.43	29924.11	
14	18	-0.19	-0.20	0.33	-0.33	-0.11	-9.57	252.90	2.75	16.41	29925.57	
14	18	0.09	-0.34	0.54	-0.20	-0.12	-9.50	252.34	2.75	16.43	29924.11	
14	18	-0.31	-0.48	0.37	-0.26	-0.03	-9.49	252.49	2.75	16.43	29925.57	
14	18	-0.10	-0.57	0.36	-0.09	-0.10	-9.35	252.63	2.76	16.41	29918.53	
14	18	-0.17	-0.60	0.37	-0.12	-0.13	-9.51	252.79	2.75	16.44	29931.16	
14	18	0.13	-0.42	0.36	-0.24	-0.02	-9.66	252.47	2.77	16.42	29907.15	
14	18	-0.67	-0.60	0.54	-0.39	-0.07	-9.67	252.50	2.75	16.43	29926.54	
14	18	0.09	0.04	0.39	-0.14	-0.17	-9.53	252.97	2.73	16.40	29945.07	
15	18	-0.02	-0.25	0.46	-0.17	-0.10	-9.71	252.39	2.75	16.42	29930.19	
15	18	0.04	-0.34	0.30	-0.22	-0.16	-9.70	252.25	2.77	16.46	29908.12	
15	17	-0.26	-0.34	0.57	-0.28	-0.05	-9.66	252.80	2.76	16.44	29919.74	
15	18	-0.27	-0.28	0.26	-0.27	-0.12	-9.66	252.68	2.75	16.43	29925.57	
15	17	-0.05	-0.46	0.56	-0.26	-0.11	-9.58	252.95	2.74	16.41	29934.57	
15	17	-0.19	-0.48	0.23	-0.33	-0.06	-9.64	252.86	2.76	16.44	29920.71	
15	17	-0.39	-0.55	0.59	-0.27	-0.04	-9.60	252.20	2.76	16.45	29923.13	
15	17	0.33	-0.20	0.57	-0.25	-0.01	-9.44	252.54	2.74	16.45	29934.57	
15	17	-0.35	-0.42	0.47	-0.33	-0.12	-9.71	252.61	2.74	16.43	29942.62	
15	17	-0.04	-0.31	0.50	-0.19	-0.25	-9.47	252.30	2.76	16.45	29920.71	
15	17	0.25	-0.33	0.69	-0.15	-0.07	-9.58	252.42	2.74	16.40	29942.62	
15	17	0.08	-0.25	0.56	-0.04	-0.08	-9.40	252.49	2.76	16.44	29920.71	
15	17	-0.23	-0.52	0.37	-0.16	-0.03	-9.63	251.90	2.77	16.45	29912.71	
15	17	-0.08	-0.25	0.27	-0.22	-0.07	-9.72	252.45	2.76	16.44	29920.71	
15	17	-0.05	-0.51	0.53	-0.33	-0.11	-9.74	253.35	2.74	16.41	29934.57	
15	16	-0.25	-0.58	0.36	-0.22	-0.09	-9.65	252.78	2.76	16.44	29919.74	
15	17	-2.08	-0.48	0.59	-0.24	-0.14	-9.64	252.89	2.76	16.44	29918.53	
15	16	-0.09	-0.27	0.32	-0.25	-0.05	-9.58	252.56	2.76	16.44	29923.13	
15	16	-0.18	-0.42	0.52	-0.09	-0.18	-9.42	252.49	2.74	16.40	29940.67	
15	16	-0.11	-0.32	0.30	-0.17	-0.08	-9.47	252.36	2.76	16.43	29918.53	
15	16	0.30	-0.41	0.21	-0.13	-0.05	-9.58	253.09	2.76	16.42	29918.53	
